,,,,,,Normalised abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional Fold Change,,2 way ANOVA,,3rd order Polynomial ,,MaxTOST,,Mean of normalised abundance,,,,,,Standard deviation of normalised abundance,,,,,,Standard error of normalised abundance,,,,,,Mean of asinh normalised abundance,,,,,,Standard deviation of asinh normalised abundance,,,,,,Standard error of asinh normalised abundance,,,,,,Mean of log normalised abundance,,,,,,Standard deviation of log normalised abundance,,,,,,Standard error of log normalised abundance,,,,,
,,,,,,0,0,0,0,0,4,4,4,4,5,8,8,8,8,8,12,12,12,12,12,16,16,16,16,16,20,20,20,20,20,0,0,0,0,0,4,4,4,4,4,8,8,8,8,8,12,12,12,12,12,16,16,16,16,16,20,20,20,20,20,,,,,,,,,,,,UP,DOWN,,,,,0.30,,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20,0,4,8,12,16,20
Accession,Peptide.count,Peptides.used.for.quantitation,Confidence.score,otid,Description,X140130_o1_07_so130116_ot_LD.R1.zt00,X140130_o1_09_so130116_ot_LD.R2.zt00,X140130_o1_19_so130116_ot_LD.R3.zt00,X140130_o1_24_so130116_ot_LD.R4.zt00,X140130_o1_26_so130116_ot_LD.R5.zt00,X140130_o1_06_so130116_ot_LD.R1.zt04,X140130_o1_13_so130116_ot_LD.R2.zt04,X140130_o1_18_so130116_ot_LD.R3.zt04,X140130_o1_23_so130116_ot_LD.R4.zt04,X140130_o1_31_so130116_ot_LD.R5.zt04,X140130_o1_03_so130116_ot_LD.R1.zt08,X140130_o1_10_so130116_ot_LD.R2.zt08,X140130_o1_15_so130116_ot_LD.R3.zt08,X140130_o1_25_so130116_ot_LD.R4.zt08,X140130_o1_30_so130116_ot_LD.R5.zt08,X140130_o1_04_so130116_ot_LD.R1.zt12,X140130_o1_12_so130116_ot_LD.R2.zt12,X140130_o1_14_so130116_ot_LD.R3.zt12,X140130_o1_20_so130116_ot_LD.R4.zt12,X140130_o1_27_so130116_ot_LD.R5.zt12,X140130_o1_02_so130116_ot_LD.R1.zt16,X140130_o1_08_so130116_ot_LD.R2.zt16,X140130_o1_16_so130116_ot_LD.R3.zt16,X140130_o1_21_so130116_ot_LD.R4.zt16,X140130_o1_28_so130116_ot_LD.R5.zt16,X140130_o1_05_so130116_ot_LD.R1.zt20,X140130_o1_11_so130116_ot_LD.R2.zt20,X140130_o1_17_so130116_ot_LD.R3.zt20,X140130_o1_22_so130116_ot_LD.R4.zt20,X140130_o1_29_so130116_ot_LD.R5.zt20,X140130_o1_07_so130116_ot_LD.R1.zt00.1,X140130_o1_09_so130116_ot_LD.R2.zt00.1,X140130_o1_19_so130116_ot_LD.R3.zt00.1,X140130_o1_24_so130116_ot_LD.R4.zt00.1,X140130_o1_26_so130116_ot_LD.R5.zt00.1,X140130_o1_06_so130116_ot_LD.R1.zt04.1,X140130_o1_13_so130116_ot_LD.R2.zt04.1,X140130_o1_18_so130116_ot_LD.R3.zt04.1,X140130_o1_23_so130116_ot_LD.R4.zt04.1,X140130_o1_31_so130116_ot_LD.R5.zt04.1,X140130_o1_03_so130116_ot_LD.R1.zt08.1,X140130_o1_10_so130116_ot_LD.R2.zt08.1,X140130_o1_15_so130116_ot_LD.R3.zt08.1,X140130_o1_25_so130116_ot_LD.R4.zt08.1,X140130_o1_30_so130116_ot_LD.R5.zt08.1,X140130_o1_04_so130116_ot_LD.R1.zt12.1,X140130_o1_12_so130116_ot_LD.R2.zt12.1,X140130_o1_14_so130116_ot_LD.R3.zt12.1,X140130_o1_20_so130116_ot_LD.R4.zt12.1,X140130_o1_27_so130116_ot_LD.R5.zt12.1,X140130_o1_02_so130116_ot_LD.R1.zt16.1,X140130_o1_08_so130116_ot_LD.R2.zt16.1,X140130_o1_16_so130116_ot_LD.R3.zt16.1,X140130_o1_21_so130116_ot_LD.R4.zt16.1,X140130_o1_28_so130116_ot_LD.R5.zt16.1,X140130_o1_05_so130116_ot_LD.R1.zt20.1,X140130_o1_11_so130116_ot_LD.R2.zt20.1,X140130_o1_17_so130116_ot_LD.R3.zt20.1,X140130_o1_22_so130116_ot_LD.R4.zt20.1,X140130_o1_29_so130116_ot_LD.R5.zt20.1,MFACC,MFName,BPACC,BPName,CCACC,CCName,INTERPROACC,INTERPROName,peak,trough,Fold change,max:mean,mean:min,pvalue,FDR,pvalue,FDR,pvalue,NEWcluster,zt0_mean,zt4_mean,zt8_mean,zt12_mean,zt16_mean,zt20_mean,zt0_sdev,zt4_sdev,zt8_sdev,zt12_sdev,zt16_sdev,zt20_sdev,zt0_sderr,zt4_sderr,zt8_sderr,zt12_sderr,zt16_sderr,zt20_sderr,zt0_mean_Asinh,zt4_mean_Asinh,zt8_mean_Asinh,zt12_mean_Asinh,zt16_mean_Asinh,zt20_mean_Asinh,zt0_sdev_Asinh,zt4_sdev_Asinh,zt8_sdev_Asinh,zt12_sdev_Asinh,zt16_sdev_Asinh,zt20_sdev_Asinh,zt0_sderr_Asinh,zt4_sderr_Asinh,zt8_sderr_Asinh,zt12_sderr_Asinh,zt16_sderr_Asinh,zt20_sderr_Asinh,zt0_mean_log,zt4_mean_log,zt8_mean_log,zt12_mean_log,zt16_mean_log,zt20_mean_log,zt0_sdev_log,zt4_sdev_log,zt8_sdev_log,zt12_sdev_log,zt16_sdev_log,zt20_sdev_log,zt0_sderr_log,zt4_sderr_log,zt8_sderr_log,zt12_sderr_log,zt16_sderr_log,zt20_sderr_log
ot|OT_ostta04g01860|gb|CEF97530.1,3,3,142.05,OT_ostta04g01860,"ml(L8 cytoplasmic large ribosome subunit-from:Ot04g01970)gb(Ribosomal protein L2, conserved site) RPL2p_RPL2a_RPL8e_RPL2o Ribosomal Proteins L2, RNA binding domain Ribosomal Proteins L2, C-terminal domain 60S RIBOSOMAL PROTEIN L8 RIBOSOMAL [O. tauri",551645.5736,568432.3372,613247.6194,651392.7699,682175.0132,742286.9573,892857.5537,241664.5691,903663.563,820408.9832,782330.6322,874684.4394,766021.4017,846843.794,756794.1384,637864.8699,768201.7205,288219.9791,637623.1038,661020.958,657959.2776,689385.5929,575023.7796,554230.6663,767542.7162,608115.4603,740949.902,540184.3182,741126.1609,674029.3013,731697.6158,531903.0642,607402.4653,659605.2215,747464.6401,763452.7978,541860.3874,194744.7288,742255.5116,456827.7166,798360.3704,1166505.715,840739.0054,1046280.727,853134.5308,960426.4189,633008.8574,290738.5452,521996.8568,765665.5873,729572.2054,895606.5049,575023.7796,417963.5422,915675.2674,768183.2807,707136.9966,595202.2856,490948.9094,637456.0482,GO:0003735,structural constituent of ribosome,GO:0006412,translation,"GO:0005622, GO:0005840","intracellular, ribosome","IPR014726, IPR022669, IPR002171, IPR014722, IPR022671, IPR022666, IPR012340, IPR008991","Ribosomal_L2_dom3, Ribosomal_L2_C, Ribosomal_L2, Rib_L2_dom2, Ribosomal_L2_CS, Rbsml_prot_L2_RNA-bd_dom, NA-bd_OB-fold, Translation_prot_SH3-like",8,12,1.345395167,1.19,1.13,5.73E-01,7.41E-01,7.34E-01,8.19E-01,5.76E-01,1,613379,720176,805335,598586,648828,660881,54793,275225,52353,181701,86915,87142,24504,123084,23413,81259,38870,38971,14.02,14.08,14.29,13.94,14.07,14.09,0.09,0.56,0.06,0.39,0.13,0.14,0.04,0.25,0.03,0.17,0.06,0.06,13.32,13.39,13.60,13.25,13.38,13.39,0.09,0.56,0.06,0.39,0.13,0.14,0.04,0.25,0.03,0.17,0.06,0.06
ot|OT_ostta07g04450|gb|CEF98875.1,6,6,213.01,OT_ostta07g04450,"ml(L18 chloroplastic large ribosome subunit-from:Ot07gcL18)gb(ml(L18 cytoplasmic large ribosome subunit-from:Ot07gcL18)gb(Ribosomal protein L18, bacterial-type)) Ribosomal L18p/L5e family L18_bact: ribosomal protein L18 39S RIBOSOMAL PROTE [O. tauri",1321293.262,1421067.275,1450202.314,1424999.178,1392439.975,1580360.667,2292177.511,696099.7123,2190958.189,1476968.533,1544953.545,1459920.338,1580638.395,1470249.824,1378141.833,1086237.304,1598018.922,368118.1,1645216.625,1232651.898,1299195.494,999701.0018,1105716.362,887289.0713,1209481.127,1278938.442,1221787.22,1455140.638,1641999.995,881864.4219,1752551.232,1329744.964,1436379.748,1442964.893,1525707.663,1625423.646,1391084.377,560950.0399,1799619.745,822419.2765,1576609.216,1946994.072,1734813.609,1816502.72,1553580.196,1635536.072,1316789.724,371334.8435,1346873.885,1427790.039,1440601.196,1298748.812,1105716.362,669133.8204,1442905.953,1615579.923,1166031.526,1603347.236,1087720.485,834013.9047,GO:0003735,structural constituent of ribosome,GO:0006412,translation,"GO:0005622, GO:0005840","intracellular, ribosome","IPR005484, IPR004389","Ribosomal_L18/L5, Ribosomal_L18_bac-type",4,16,1.497180714,1.22,1.23,3.96E-01,5.93E-01,1.94E-01,3.32E-01,5.60E-01,3,1402000,1647313,1486781,1186049,1100277,1295946,49550,642205,79042,515194,163557,283879,22160,287203,35349,230402,73145,126954,14.85,14.93,14.90,14.56,14.60,14.75,0.04,0.48,0.05,0.61,0.15,0.23,0.02,0.21,0.02,0.27,0.07,0.10,14.15,14.24,14.21,13.87,13.90,14.05,0.04,0.48,0.05,0.61,0.15,0.23,0.02,0.21,0.02,0.27,0.07,0.10
ot|OT_ostta17g02075|gb|CAL57957.1,3,3,85.6,OT_ostta17g02075,ml(eIF4B Cap binding complex-from:Ot17g02300)gb(Plant specific eukaryotic initiation factor 4B) Coil [O. tauri],235895.8812,253315.1391,246962.8465,195314.443,216780.65,264347.9507,272054.5334,43912.24284,272268.3701,204353.486,274645.8313,228447.6877,250393.4448,223470.3345,206228.4616,166468.0056,291127.618,15363.90714,240532.4336,246973.6432,237135.0988,268276.3436,202913.1224,92447.28284,216547.5148,206433.5212,223367.252,168722.6287,240928.0459,156079.0833,312890.1275,237036.3012,244608.9264,197776.875,237528.2991,271885.6644,165105.3679,35386.5602,223637.0997,113789.9978,280273.2484,304664.7697,274816.7809,276098.9758,232481.4807,250649.1234,239893.1894,15498.16229,196914.4053,286071.4434,262945.1136,348527.7919,202913.1224,69717.53125,258340.2843,260770.8402,213173.991,185907.0892,159599.4955,147610.1342,,,,,,,IPR010433,EIF-4B,8,12,1.231887691,1.12,1.10,7.60E-01,8.51E-01,8.73E-01,9.08E-01,6.32E-01,8,229654,211387,236637,192093,203464,199106,23682,97838,26453,108462,66766,35937,10591,43755,11830,48506,29858,16071,13.03,12.78,13.06,12.50,12.86,12.88,0.11,0.79,0.11,1.23,0.42,0.18,0.05,0.35,0.05,0.55,0.19,0.08,12.34,12.09,12.37,11.81,12.16,12.19,0.11,0.79,0.11,1.23,0.42,0.18,0.05,0.35,0.05,0.55,0.19,0.08
ot|OT_ostta20g00570|gb|CEG00858.1,3,3,118.6,OT_ostta20g00570,Ribosomal protein L19 Ribosomal protein L19 signature rplS_bact: ribosomal protein L19 RIBOSOMAL PROTEIN L19 Translation proteins SH3-like domain [O. tauri],991879.0361,1547569.104,996175.6679,853782.7278,1029614.843,1617878.459,2016489.846,65492.59147,1473888.468,835314.3204,1883966.516,1083447.32,1241468.459,1076105.202,1110400.735,1273128.153,1230318.417,58738.26326,1191539.046,850924.2436,1499175.698,1392978.223,643647.6948,469245.4366,875876.4636,887426.5133,1502376.085,789476.7885,1186005.67,673773.4935,1315619.232,1448117.382,986680.6448,864546.8163,1128157.252,1664011.235,1223774.122,52777.02483,1210629.579,465127.4443,1922568.469,1444918.229,1362561.092,1329534.61,1251755.48,1916935.656,1013799.416,59251.53856,975465.9655,985632.0027,1662347.439,1809669.901,643647.6948,353873.3901,1044916.977,1121014.437,1433815.849,869885.2838,785653.268,637214.1207,GO:0003735,structural constituent of ribosome,GO:0006412,translation,"GO:0005622, GO:0005840","intracellular, ribosome","IPR001857, IPR008991","Ribosomal_L19, Translation_prot_SH3-like",8,12,1.388898361,1.19,1.17,8.24E-01,8.93E-01,9.56E-01,9.69E-01,6.81E-01,1,1083804,1201813,1279078,920930,976185,1007812,267887,764261,344683,510213,454111,335444,119803,341788,154147,228174,203085,150015,14.57,14.24,14.73,14.03,14.39,14.47,0.22,1.41,0.24,1.33,0.50,0.32,0.10,0.63,0.11,0.59,0.22,0.14,13.87,13.55,14.04,13.34,13.70,13.78,0.22,1.41,0.24,1.33,0.50,0.32,0.10,0.63,0.11,0.59,0.22,0.14
ot|OT_ostta16g00300|gb|CAL58023.1,4,4,161.64,OT_ostta16g00300,"Zinc finger, C2H2 zinc finger Arsenite-resistance protein 2 Domain of unknown function (DUF3546) SERRATE RNA EFFECTOR MOLECULE HOMOLOG ARSENITE-RESISTANCE PROTEIN 2 Zinc finger C2H2 type domain signature. Zinc finger C2H2 type domain profi [O. tauri",332711.3108,460453.4061,390349.3166,347736.5653,364407.3587,364740.3904,383139.2475,290637.5016,346845.8701,411030.3953,309896.4768,299109.9331,296560.0886,296543.9115,251816.365,232505.1074,331677.3393,120243.5356,379697.6618,399977.2095,382063.1941,341443.599,295290.7462,299859.0768,300152.0066,312919.2619,346516.4618,341391.5304,396420.2527,329832.7062,441305.2229,430863.2032,386628.712,352120.6633,399284.0694,375140.7307,232520.8319,234209.4319,284893.9243,228873.7457,316246.1698,398902.0848,325486.5117,366381.8305,283872.7541,350080.4923,273306.7214,121294.2653,310843.4823,463296.6343,423647.3238,443582.099,295290.7462,226133.5749,358080.0952,395285.6996,330703.3436,376162.3808,262603.1855,311935.7765,GO:0046872,metal ion binding,,,,,"IPR007087, IPR007042, IPR015880, IPR021933","Znf_C2H2, Arsenite-R_2, Znf_C2H2-like, DUF3546",0,8,1.303819415,1.14,1.14,1.95E-01,3.63E-01,1.10E-01,2.28E-01,5.47E-01,3,379132,359279,290785,292820,323762,345416,50240,45121,22470,116147,37587,31296,22468,20179,10049,51943,16809,13996,13.53,13.48,13.27,13.20,13.38,13.44,0.13,0.13,0.08,0.50,0.11,0.09,0.06,0.06,0.04,0.22,0.05,0.04,12.84,12.79,12.58,12.50,12.68,12.75,0.13,0.13,0.08,0.50,0.11,0.09,0.06,0.06,0.04,0.22,0.05,0.04
ot|OT_ostta01g05560|gb|CEF96860.1,2,2,73.88,OT_ostta01g05560,"Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y Dehydrogenase E1 component PDH_E1_alph_y: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit PDHA1 PROTEIN PYRUVATE DEHYDROGENASE E1 [O. tauri",114581.4353,127779.5877,137463.6696,116038.8618,126878.2078,120751.4189,134419.4151,29325.42727,117394.4132,114717.7003,98195.41164,93582.33583,87522.85463,87204.20811,82529.21874,66879.00902,132232.9768,26518.63828,137541.7158,141021.3615,123995.3774,83087.34354,111546.0194,117470.5105,104229.7906,83629.68351,99926.07093,113107.8393,125781.7816,118645.8771,151979.762,119568.0643,136153.4382,117501.8249,139021.4712,124194.5689,81576.90559,23631.81496,96425.9862,63878.17072,100207.4084,124804.2433,96059.81972,107741.3366,93035.24265,100699.0198,108961.8043,26750.36733,112599.9715,163346.1122,137491.1549,107941.8632,111546.0194,88588.36878,124345.7065,105642.6433,95365.99099,124627.9135,83322.4244,112208.0773,"GO:0004739, GO:0016624","pyruvate dehydrogenase (acetyl-transferring) activity, oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor","GO:0006096, GO:0008152, GO:0055114","glycolytic process, metabolic process, oxidation-reduction process",GO:0043231,intracellular membrane-bounded organelle,"IPR001017, IPR017597, IPR029061","DH_E1, Pyrv_DH_E1_asu_subgrp-y, THDP-binding",0,8,1.386847593,1.18,1.18,6.92E-01,8.17E-01,4.12E-01,5.73E-01,6.76E-01,6,124548,103322,89807,100839,108066,108218,9413,42054,6115,51537,15756,16692,4210,18807,2735,23048,7046,7465,12.42,12.12,12.10,12.05,12.27,12.27,0.08,0.64,0.07,0.72,0.16,0.16,0.03,0.29,0.03,0.32,0.07,0.07,11.73,11.42,11.40,11.36,11.58,11.58,0.08,0.64,0.07,0.72,0.16,0.16,0.03,0.29,0.03,0.32,0.07,0.07
ot|OT_ostta03g02960|gb|CEF97149.1,3,3,116.82,OT_ostta03g02960,"Ribosomal protein L28 L28: ribosomal protein L28 Ribosomal L28 family 50S RIBOSOMAL PROTEIN L28, CHLOROPLASTIC 39S RIBOSOMAL PROTEIN L28, MITOCHONDRIAL 50S ribosomal protein L28 [rpmB]. L28p-like [O. tauri]",145314.9426,202588.99,137671.7582,143944.4913,162839.1924,211386.9519,222926.855,16331.91481,335080.7512,248485.921,238032.3424,167599.6708,164745.5721,145238.0431,126345.3311,100190.3602,216010.7331,11827.04436,151749.4906,183886.0751,144007.9475,141896.5869,122191.8681,157960.195,131035.9909,116810.0851,164491.6674,148091.7674,154202.421,140714.8822,192744.4036,189569.976,136359.5433,145759.2752,178424.2108,217414.5165,135290.5976,13161.02866,275230.2346,138364.2283,242909.5592,223516.0076,180814.8286,179442.4975,142429.175,150855.5705,177995.8358,11930.39317,124231.3157,212996.635,159681.9126,184343.142,122191.8681,119122.9693,156325.3921,147556.7721,156985.1664,163174.9673,102149.289,133079.6043,GO:0003735,structural constituent of ribosome,GO:0006412,translation,"GO:0005622, GO:0005840","intracellular, ribosome","IPR026569, IPR001383","Ribo_L28/L24, Ribosomal_L28",4,12,1.558338039,1.31,1.19,8.44E-01,8.98E-01,8.56E-01,8.98E-01,6.38E-01,3,158472,206842,168392,132733,139419,144862,26373,116997,42331,79985,13583,17938,11794,52322,18931,35771,6075,8022,12.66,12.58,12.70,12.14,12.53,12.57,0.16,1.23,0.24,1.19,0.10,0.13,0.07,0.55,0.11,0.53,0.04,0.06,11.96,11.88,12.01,11.45,11.84,11.88,0.16,1.23,0.24,1.19,0.10,0.13,0.07,0.55,0.11,0.53,0.04,0.06
ot|OT_ostta01g03070|gb|CEF96678.1,2,2,86.24,OT_ostta01g03070,"Activator of Hsp90 ATPase homologue 1-like Activator of Hsp90 ATPase, N-terminal Activator of Hsp90 ATPase homolog 1-like protein HEAT SHOCK PROTEIN 90 (HSP90) CO-CHAPERONE AHA-1 AHSA1 PROTEIN Bet v1-like Activator of Hsp90 ATPase, Aha1 [O. tauri]",91970.49664,111440.2205,102840.0497,95823.93234,114648.498,111395.3361,133478.5204,45889.906,138988.0191,121429.4431,107082.1978,107106.5232,94281.46975,100117.7092,89999.31244,86682.67047,141557.8379,17536.0672,128686.8635,125961.3418,108316.2044,81856.5685,90150.72976,99991.65102,91286.16221,79930.25458,109085.4048,101383.3887,111048.1164,102472.1311,121988.821,104278.7169,101859.8324,97032.03511,125621.28,114571.7033,81005.89224,36980.25463,114162.6458,67615.46543,109276.2824,142840.5101,103477.6691,123696.0468,101456.2842,130517.1843,116645.619,17689.30343,105350.8536,145901.9773,120105.4454,106342.9175,90150.72976,75406.98699,108904.0118,100969.4527,104107.3429,111709.3234,73562.30895,96911.92891,"GO:0001671, GO:0051087","ATPase activator activity, chaperone binding",GO:0006950,response to stress,,,"IPR015310, IPR023393, IPR013538","AHSA1_N, START-like_dom, Activator_of_Hsp90_ATPase",4,16,1.168744035,1.09,1.08,9.37E-01,9.59E-01,8.28E-01,8.81E-01,4.58E-01,3,103345,110236,99717,100085,94320,100784,9740,37530,7632,50501,10124,12373,4356,16784,3413,22585,4528,5533,12.24,12.23,12.20,12.00,12.14,12.21,0.09,0.46,0.08,0.88,0.11,0.13,0.04,0.21,0.03,0.39,0.05,0.06,11.54,11.54,11.51,11.30,11.45,11.51,0.09,0.46,0.08,0.88,0.11,0.13,0.04,0.21,0.03,0.39,0.05,0.06
ot|OT_ostta12g02950|gb|CAL57390.1,2,2,124.93,OT_ostta12g02950,[O. tauri],142553.3035,176795.9273,139611.828,133219.2719,152769.7996,170713.9579,193939.189,95669.1537,161908.036,179311.2329,174077.2083,128042.1656,136937.6042,145313.7279,123670.6782,132541.2393,169268.4436,78320.73469,177788.8695,147591.1341,192845.6989,159035.8874,151082.3413,175587.7416,148144.0006,147824.3458,143948.8743,146642.4705,210522.482,142399.6502,189081.3909,165434.4577,138281.1214,134898.8374,167391.0962,175581.7578,117698.4656,77094.72456,132988.7991,99845.73885,177644.0021,170760.9181,150294.476,179536.0065,139414.037,199565.9485,139479.5419,79005.1284,145548.727,170955.9296,213835.2124,206609.4458,151082.3413,132416.4809,176735.1765,186734.5896,137379.8341,161578.059,139457.7447,134672.9558,,,,,,,,,16,12,1.171769608,1.08,1.08,6.94E-01,8.17E-01,8.26E-01,8.80E-01,3.05E-01,3,148990,160308,141608,141102,165339,158268,17070,38017,19972,39358,18710,29290,7634,17002,8932,17601,8368,13099,12.60,12.65,12.55,12.51,12.70,12.65,0.11,0.28,0.13,0.33,0.11,0.17,0.05,0.13,0.06,0.15,0.05,0.07,11.91,11.96,11.85,11.82,12.01,11.96,0.11,0.28,0.13,0.33,0.11,0.17,0.05,0.13,0.06,0.15,0.05,0.07
ot|OT_ostta01g02780|gb|CAL50190.1,4,4,147.99,OT_ostta01g02780,Armadillo-type fold Sterile alpha motif. TIR domain SAM domain (Sterile alpha motif) SUBFAMILY NOT NAMED TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER Armadillo/plakoglobin ARM repeat profile. SAM domain profile. Toll/Interleukin recep [O. tauri,517056.2627,578293.4364,439485.5082,420761.4707,513632.8491,457096.1508,565991.9688,299638.7366,461780.6037,522463.6041,503113.4149,435868.4101,484335.5575,418747.9128,427375.3407,470951.5625,550537.3082,363340.7404,542038.516,431468.0671,575796.4374,465600.5374,483706.8503,567594.7807,429136.8989,487418.3645,512222.3106,433819.4311,669652.1428,418267.259,685818.6719,541130.4577,435296.5633,426066.2322,562791.6376,470129.9569,343491.1047,241463.0524,379299.567,290923.0154,513422.0695,581287.3404,531577.5695,517365.6273,481780.5031,709106.8092,453650.367,366515.7377,443745.5292,499772.7333,638466.6818,604879.0027,483706.8503,428041.8596,511958.5351,615716.3611,488847.2829,478004.0964,443601.9217,395571.815,"GO:0005515, GO:0005488","protein binding, binding",GO:0007165,signal transduction,,,"IPR013761, IPR000225, IPR011989, IPR011510, IPR016024, IPR000157, IPR001660","SAM/pointed, Armadillo, ARM-like, SAM_2, ARM-type_fold, TIR_dom, SAM",16,8,1.111214572,1.05,1.06,8.37E-01,8.98E-01,5.51E-01,6.92E-01,1.36E-01,6,493846,461394,453888,471667,504367,504276,63949,101061,37459,78300,64593,100073,28599,45196,16752,35017,28887,44754,13.80,13.71,13.72,13.75,13.82,13.81,0.13,0.25,0.08,0.17,0.13,0.19,0.06,0.11,0.04,0.08,0.06,0.08,13.10,13.02,13.02,13.05,13.12,13.12,0.13,0.25,0.08,0.17,0.13,0.19,0.06,0.11,0.04,0.08,0.06,0.08
ot|OT_ostta16g02120|gb|CEG00422.1,2,2,66.59,OT_ostta16g02120,"EGF-like, conserved site Zinc-binding domain present in Lin-11, Isl-1, Mec-3. Epidermal growth factor-like domain. GCC2 and GCC3 EGF-like domain signature 1. EGF-like domain profile. Growth factor receptor domain Region of a membrane-bound [O. tauri",120914.6174,118474.9847,105955.3071,100931.4341,114544.5012,114170.5476,120852.0748,77320.26721,108620.4581,101687.8062,84443.11504,62640.6632,82954.65484,82535.25376,77660.76585,90727.55797,119241.6948,54997.15683,112449.8655,89966.15033,130314.0643,85228.32769,90686.96278,97090.22858,85420.8956,93388.25687,124554.0242,90420.55327,121238.4738,105034.3533,160380.0365,110861.4047,104945.3968,102203.9298,125507.3298,117426.0481,73343.11259,62308.32482,89219.19283,56622.74461,86173.33109,83539.4896,91046.03846,101972.8148,87547.0325,136607.5288,98256.80801,55477.74105,92058.26451,104208.474,144497.5739,110723.2954,90686.96278,73218.92907,101906.7731,117969.863,118870.059,99629.9192,80312.77217,99335.12337,"GO:0005515, GO:0008270","protein binding, zinc ion binding",,,,,"IPR009030, IPR001781, IPR000742, IPR013032, IPR011641","Growth_fac_rcpt_N_dom, Znf_LIM, EG-like_dom, EGF-like_CS, Tyr-kin_ephrin_A/B_rcpt-like",0,8,1.437138214,1.14,1.27,4.75E-02,1.45E-01,4.49E-02,1.20E-01,7.78E-01,6,112164,104530,78047,93476,97748,106927,8467,16767,8981,25122,18838,15611,3787,7498,4016,11235,8425,6982,12.32,12.24,11.95,12.10,12.17,12.26,0.08,0.17,0.12,0.30,0.18,0.15,0.03,0.08,0.06,0.14,0.08,0.07,11.63,11.55,11.26,11.41,11.48,11.57,0.08,0.17,0.12,0.30,0.18,0.15,0.03,0.08,0.06,0.14,0.08,0.07
ot|OT_ostta03g00690|gb|CEF96991.1,8,8,536.37,OT_ostta03g00690,NOSIC Coil NOSIC (NUC001) domain NOP5NT (NUC127) domain Putative snoRNA binding domain NUCLEOLAR PROTEIN 5 (NUCLEOLAR PROTEIN NOP5)(NOP58) Nop domain profile. [O. tauri],1650993.782,1649416.659,1320283.192,1358285.273,1493436.238,1412861.526,1845757.111,861223.0159,1327587.001,1267074.676,1342343.093,1105393.12,1121615.9,1196604.541,1129073.441,1262413.318,1558843.609,765938.9939,1379817.42,1103579.475,1719604.551,1465559.214,1361731.954,1383453.699,1251982.253,1516299.99,1602797.191,1234223.162,1823970.607,1324783.365,2189862.969,1543419.89,1307698.946,1375409.891,1636370.079,1453148.375,1120159.267,694014.2003,1090459.778,705544.2385,1369847.332,1474185.813,1231018.134,1478412.287,1272805.234,1900802.442,1284508.724,772632.0343,1129602.036,1278284.473,1906767.983,1903962.57,1361731.954,1043307.856,1493609.62,1915419.647,1529654.285,1359929.235,1208264.432,1252899.788,,,,,,,"IPR012974, IPR002687, IPR012976","NOP5_N, Nop_dom, NOSIC",20,8,1.272610011,1.10,1.15,1.63E-01,3.32E-01,6.84E-02,1.63E-01,3.52E-01,6,1494483,1342901,1179006,1214119,1436466,1500415,156042,352050,97717,300711,175673,232985,69784,157442,43700,134482,78563,104194,14.91,14.77,14.67,14.67,14.87,14.90,0.10,0.27,0.08,0.27,0.12,0.15,0.05,0.12,0.04,0.12,0.05,0.07,14.21,14.08,13.98,13.98,14.17,14.21,0.10,0.27,0.08,0.27,0.12,0.15,0.05,0.12,0.04,0.12,0.05,0.07
