Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
A0A3L5TQW8	170	23.34	26.53	761033
A0A3L5TQW9	315	25.63	28.38	761033
A0A3L5TQX0	176	26.32	29.45	761033
A0A3L5TQX1	281	23.28	25.97	761033
A0A3L5TQX2	207	25.14	28.46	761033
A0A3L5TQX4	308	22.76	24.34	761033
A0A3L5TQX5	164	23.81	26.65	761033
A0A3L5TQX7	166	25	27.94	761033
A0A3L5TQX8	325	23.7	26.1	761033
A0A3L5TQX9	89	28.7	33.43	761033
A0A3L5TQY1	275	22.23	25.39	761033
A0A3L5TQY2	376	23.77	26.67	761033
A0A3L5TQY3	344	24.07	25.94	761033
A0A3L5TQY4	301	23.21	26.71	761033
A0A3L5TQY6	205	25.98	28.71	761033
A0A3L5TQY7	780	24.24	26.92	761033
A0A3L5TQY9	579	24.65	27.39	761033
A0A3L5TQZ0	226	24.33	26.81	761033
A0A3L5TQZ1	255	24.6	27.46	761033
A0A3L5TQZ2	274	24.69	27.67	761033
A0A3L5TQZ3	291	25.74	28.73	761033
A0A3L5TQZ4	251	19.77	21.34	761033
A0A3L5TQZ5	270	25.16	28.07	761033
A0A3L5TQZ6	280	24.19	26.56	761033
A0A3L5TQZ7	162	24.05	27.21	761033
A0A3L5TQZ8	93	24.74	27.52	761033
A0A3L5TQZ9	290	23.5	26.44	761033
A0A3L5TR00	231	20.8	22.61	761033
A0A3L5TR01	226	25.22	27.87	761033
A0A3L5TR02	112	25.9	28.71	761033
A0A3L5TR03	326	23.24	25.61	761033
A0A3L5TR04	259	25.33	28.11	761033
A0A3L5TR05	90	22.61	24.99	761033
A0A3L5TR06	352	24.77	27.53	761033
A0A3L5TR07	463	25.12	27.62	761033
A0A3L5TR08	246	25.37	27.78	761033
A0A3L5TR09	304	25.43	28.19	761033
A0A3L5TR10	160	21.03	22.09	761033
A0A3L5TR11	93	27.59	30.67	761033
A0A3L5TR12	118	22.86	26.14	761033
A0A3L5TR13	217	23.61	26.96	761033
A0A3L5TR14	183	23.47	26.48	761033
A0A3L5TR15	213	26.32	29.82	761033
A0A3L5TR16	122	26.59	30.03	761033
A0A3L5TR17	623	24.7	27.58	761033
A0A3L5TR18	117	24.97	26.31	761033
A0A3L5TR19	307	22.11	23.99	761033
A0A3L5TR20	63	24.37	27.13	761033
A0A3L5TR21	91	21.78	24.44	761033
A0A3L5TR22	66	24.87	28.3	761033
A0A3L5TR23	104	22.67	25.73	761033
A0A3L5TR24	105	23.74	26	761033
A0A3L5TR25	190	22.99	25.41	761033
A0A3L5TR26	295	21.57	23.21	761033
A0A3L5TR27	177	21.78	23.4	761033
A0A3L5TR28	63	24.59	25.44	761033
A0A3L5TR29	655	25.49	28.23	761033
A0A3L5TR30	85	29.88	32.7	761033
A0A3L5TR31	186	24.56	27.37	761033
A0A3L5TR32	251	22.92	25.16	761033
A0A3L5TR33	720	25.06	27.44	761033
A0A3L5TR34	179	23.72	26.65	761033
A0A3L5TR35	60	24.07	24.82	761033
A0A3L5TR36	61	23.92	27.05	761033
A0A3L5TR37	693	22.08	23.79	761033
A0A3L5TR38	151	24.14	26.84	761033
A0A3L5TR39	273	23.59	26.14	761033
A0A3L5TR40	435	23.47	25.93	761033
A0A3L5TR41	252	24.95	28.09	761033
A0A3L5TR42	487	24.08	26.61	761033
A0A3L5TR43	781	20.78	22.79	761033
A0A3L5TR44	106	21.82	23.52	761033
A0A3L5TR45	335	23.4	25.9	761033
A0A3L5TR46	216	21.58	23.46	761033
A0A3L5TR47	171	24.54	27.3	761033
A0A3L5TR48	262	23.64	26.41	761033
A0A3L5TR49	94	23.03	25.39	761033
A0A3L5TR50	199	23.12	25.54	761033
A0A3L5TR51	133	24.28	27.27	761033
A0A3L5TR52	118	25.37	27.16	761033
A0A3L5TR53	620	23.49	25.46	761033
A0A3L5TR54	417	21.64	23.86	761033
A0A3L5TR55	148	25.9	28.89	761033
A0A3L5TR56	118	23.44	25.4	761033
A0A3L5TR57	275	23.32	25.87	761033
A0A3L5TR58	384	23.59	25.82	761033
A0A3L5TR59	523	23.52	25.71	761033
A0A3L5TR60	732	23.52	25.04	761033
A0A3L5TR61	209	24.29	26.59	761033
A0A3L5TR62	454	21.56	23.73	761033
A0A3L5TR63	153	27.29	30.79	761033
A0A3L5TR64	128	23.51	26.29	761033
A0A3L5TR65	323	24.54	26.28	761033
A0A3L5TR66	496	22.59	24.81	761033
A0A3L5TR67	205	23.94	26.6	761033
A0A3L5TR68	119	26.07	29.07	761033
A0A3L5TR69	455	21.8	23.24	761033
A0A3L5TR70	69	26.42	28.67	761033
A0A3L5TR71	126	23.8	26.23	761033
A0A3L5TR72	180	27.91	31.56	761033
A0A3L5TR73	113	23.14	25.83	761033
A0A3L5TR74	152	23	25.09	761033
A0A3L5TR75	69	23.23	25.75	761033
A0A3L5TR76	77	25.39	27.06	761033
A0A3L5TR77	308	25.14	28	761033
A0A3L5TR78	243	24.13	26.27	761033
A0A3L5TR79	264	25.92	28.17	761033
A0A3L5TR80	208	25.13	28.61	761033
A0A3L5TR81	171	22.3	25.14	761033
A0A3L5TR82	184	23.81	26.68	761033
A0A3L5TR83	99	23.68	26.44	761033
A0A3L5TR84	423	24.39	27.12	761033
A0A3L5TR85	105	22.92	24.72	761033
A0A3L5TR86	203	25.75	28.58	761033
A0A3L5TR87	265	25.01	27.71	761033
A0A3L5TR88	213	23.03	25.15	761033
A0A3L5TR89	310	22.46	25.91	761033
A0A3L5TR90	607	23.24	25.7	761033
A0A3L5TR91	187	22.95	24.39	761033
A0A3L5TR92	118	24.41	27.22	761033
A0A3L5TR93	239	23.85	26.4	761033
A0A3L5TR94	96	21.41	19.78	761033
A0A3L5TR95	208	26.15	28.47	761033
A0A3L5TR96	448	23.2	25.69	761033
A0A3L5TR97	840	24.13	26.32	761033
A0A3L5TR98	225	24.66	26.56	761033
A0A3L5TR99	271	23.94	26.46	761033
A0A3L5TRA0	95	24.96	27.88	761033
A0A3L5TRA1	121	24.36	26.84	761033
A0A3L5TRA2	198	24.92	27.21	761033
A0A3L5TRA3	152	24.74	27.27	761033
A0A3L5TRA4	322	23.33	26	761033
A0A3L5TRA5	204	24.7	26.45	761033
A0A3L5TRA6	577	22.79	24.6	761033
A0A3L5TRA7	223	23.91	27.07	761033
A0A3L5TRA8	201	21.16	23.77	761033
A0A3L5TRA9	226	24.88	27.65	761033
A0A3L5TRB0	452	23.86	25.71	761033
A0A3L5TRB1	449	23.33	26.24	761033
A0A3L5TRB2	438	25.18	27.71	761033
A0A3L5TRB3	293	22.95	24.54	761033
A0A3L5TRB4	187	22.03	24.59	761033
A0A3L5TRB5	84	22.96	26.62	761033
A0A3L5TRB6	273	22.84	24.68	761033
A0A3L5TRB7	166	21.4	22.79	761033
A0A3L5TRB8	205	25.36	28.88	761033
A0A3L5TRB9	328	24.28	26.7	761033
A0A3L5TRC0	95	23.09	26.05	761033
A0A3L5TRC1	333	23.35	25.9	761033
A0A3L5TRC2	963	23.33	26.13	761033
A0A3L5TRC3	204	22.91	23.97	761033
A0A3L5TRC4	128	22.77	24.7	761033
A0A3L5TRC5	133	22.99	25.05	761033
A0A3L5TRC6	143	22.18	24.15	761033
A0A3L5TRC7	236	22.72	24.69	761033
A0A3L5TRC8	498	22.95	24.9	761033
A0A3L5TRC9	280	26.03	29.55	761033
A0A3L5TRD0	153	23.41	26.16	761033
A0A3L5TRD1	243	22.95	24.7	761033
A0A3L5TRD2	666	24	26.08	761033
A0A3L5TRD3	140	23.14	25.27	761033
A0A3L5TRD4	281	23.57	25.88	761033
A0A3L5TRD5	303	23.6	25.76	761033
A0A3L5TRD6	141	24.22	26.84	761033
A0A3L5TRD7	198	23.53	25.44	761033
A0A3L5TRD8	76	25.61	27.8	761033
A0A3L5TRD9	102	23.83	26.08	761033
A0A3L5TRE0	142	23.25	25.92	761033
A0A3L5TRE1	171	25.15	28.3	761033
A0A3L5TRE2	231	23.4	26.02	761033
A0A3L5TRE3	103	20.74	22.82	761033
A0A3L5TRE4	218	20.03	22.43	761033
A0A3L5TRE5	215	23.92	26.17	761033
A0A3L5TRE6	470	23.02	24.96	761033
A0A3L5TRE7	301	23.83	26.25	761033
A0A3L5TRE8	646	22.97	24.9	761033
A0A3L5TRE9	169	23.81	26.69	761033
A0A3L5TRF0	145	24.12	26.31	761033
A0A3L5TRF1	92	23.98	27.04	761033
A0A3L5TRF2	273	23.93	26.41	761033
A0A3L5TRF3	374	22.28	24.09	761033
A0A3L5TRF4	187	25.46	28.26	761033
A0A3L5TRF5	486	21.09	22.8	761033
A0A3L5TRF6	590	23.74	26.17	761033
A0A3L5TRF7	153	24.24	26.22	761033
A0A3L5TRF8	222	24.87	27.68	761033
A0A3L5TRF9	228	26.14	29.11	761033
A0A3L5TRG0	71	23.63	25.23	761033
A0A3L5TRG1	245	24.26	26.55	761033
A0A3L5TRG2	219	21.59	21.83	761033
A0A3L5TRG3	123	23.92	26.19	761033
A0A3L5TRG4	475	23.04	25.22	761033
A0A3L5TRG5	169	20.85	22.07	761033
A0A3L5TRG6	482	24.36	26.17	761033
A0A3L5TRG7	119	23.67	25.85	761033
A0A3L5TRG8	71	22.42	25.18	761033
A0A3L5TRG9	29	27.74	30.9	761033
A0A3L5TRH0	159	24.51	27.17	761033
A0A3L5TRH1	448	23.73	25.88	761033
A0A3L5TRH2	176	25.05	26.34	761033
A0A3L5TRH3	380	24.4	27.23	761033
A0A3L5TRH4	381	24.41	27.09	761033
A0A3L5TRH5	223	23.28	25.29	761033
A0A3L5TRH6	320	23.37	25.61	761033
A0A3L5TRH7	140	22.02	24.22	761033
A0A3L5TRH8	210	24.68	27.82	761033
A0A3L5TRH9	349	23.09	25.46	761033
A0A3L5TRI0	161	20.9	22.25	761033
A0A3L5TRI1	200	22.39	24.36	761033
A0A3L5TRI2	252	23.36	25.83	761033
A0A3L5TRI3	253	22.31	24.56	761033
A0A3L5TRI4	89	21.8	24.53	761033
A0A3L5TRI5	62	24.88	26.4	761033
A0A3L5TRI6	556	21.23	22.77	761033
A0A3L5TRI7	229	24.11	26.54	761033
A0A3L5TRI8	888	24.44	27.18	761033
A0A3L5TRI9	219	24.23	27.02	761033
A0A3L5TRJ0	113	24.28	26.09	761033
A0A3L5TRJ1	231	24.51	27.01	761033
A0A3L5TRJ2	133	23.33	26.08	761033
A0A3L5TRJ3	318	23.41	25.9	761033
A0A3L5TRJ4	217	24.42	26.95	761033
A0A3L5TRJ5	62	26.55	30.66	761033
A0A3L5TRJ6	146	25.54	28.33	761033
A0A3L5TRJ7	594	23.01	24.77	761033
A0A3L5TRJ8	142	22.45	24.95	761033
A0A3L5TRJ9	168	23.92	26.51	761033
A0A3L5TRK0	120	23.87	26.59	761033
A0A3L5TRK1	161	23.65	26.17	761033
A0A3L5TRK2	248	24.71	26.52	761033
A0A3L5TRK3	154	23.02	25.49	761033
A0A3L5TRK4	300	23.59	25.88	761033
A0A3L5TRK5	476	25	27.72	761033
A0A3L5TRK6	85	26.18	28.28	761033
A0A3L5TRK7	161	22.88	24.29	761033
A0A3L5TRK8	314	25.19	27.06	761033
A0A3L5TRK9	145	24.63	27.48	761033
A0A3L5TRL0	61	22.81	26.01	761033
A0A3L5TRL1	283	22.48	24.22	761033
A0A3L5TRL2	176	23.47	26.15	761033
A0A3L5TRL3	415	24.71	27.4	761033
A0A3L5TRL4	347	24.89	28.12	761033
A0A3L5TRL5	86	23.34	25.63	761033
A0A3L5TRL6	175	24.05	26.71	761033
A0A3L5TRL7	257	23.21	25.02	761033
A0A3L5TRL8	226	24.35	27.24	761033
A0A3L5TRL9	147	26.17	29.68	761033
A0A3L5TRM0	613	24.15	26.09	761033
A0A3L5TRM1	177	23.11	25.5	761033
A0A3L5TRM2	260	22.06	24.96	761033
A0A3L5TRM3	103	24.35	26.64	761033
A0A3L5TRM4	433	25.2	27.76	761033
A0A3L5TRM5	654	23.36	26.11	761033
A0A3L5TRM6	447	23.95	26.21	761033
A0A3L5TRM7	121	24.12	26.07	761033
A0A3L5TRM8	157	27.75	31.54	761033
A0A3L5TRM9	497	24.86	27.49	761033
A0A3L5TRN0	202	22.69	25.06	761033
A0A3L5TRN1	320	23.68	25.79	761033
A0A3L5TRN2	186	20.66	23.68	761033
A0A3L5TRN3	78	20.78	21.69	761033
A0A3L5TRN4	617	25	27.54	761033
A0A3L5TRN5	119	23.7	27.14	761033
A0A3L5TRN6	515	22.62	24.93	761033
A0A3L5TRN7	237	23.77	26.12	761033
A0A3L5TRN8	240	23.68	26.6	761033
A0A3L5TRN9	444	23.23	25.94	761033
A0A3L5TRP0	338	22.49	25.6	761033
A0A3L5TRP1	141	23.92	26.04	761033
A0A3L5TRP2	208	21.81	24.63	761033
A0A3L5TRP3	436	21.7	24.02	761033
A0A3L5TRP4	125	24.56	26.48	761033
A0A3L5TRP5	204	23.19	25.78	761033
A0A3L5TRP6	571	24	26.29	761033
A0A3L5TRP7	459	23.06	25.13	761033
A0A3L5TRP8	360	24.94	27.9	761033
A0A3L5TRP9	569	23.65	26.13	761033
A0A3L5TRQ0	144	23.08	25.94	761033
A0A3L5TRQ1	77	22.77	24.54	761033
A0A3L5TRQ2	103	22.73	24.19	761033
A0A3L5TRQ3	150	23.19	24.63	761033
A0A3L5TRQ4	411	24.45	26.84	761033
A0A3L5TRQ5	406	21.98	23.54	761033
A0A3L5TRQ6	565	22.49	24.62	761033
A0A3L5TRQ7	76	22.51	24.95	761033
A0A3L5TRQ8	241	24.49	27.69	761033
A0A3L5TRQ9	522	21.86	23.51	761033
A0A3L5TRR0	417	23.42	25.48	761033
A0A3L5TRR1	227	23.18	24.79	761033
A0A3L5TRR2	207	23.67	26.43	761033
A0A3L5TRR3	291	24.38	28.16	761033
A0A3L5TRR4	208	24.13	26.55	761033
A0A3L5TRR5	1015	21.29	22.71	761033
A0A3L5TRR6	486	23.8	26.48	761033
A0A3L5TRR7	216	22.91	25.04	761033
A0A3L5TRR8	116	23.02	26.3	761033
A0A3L5TRR9	182	24.21	27.02	761033
A0A3L5TRS0	127	25.12	28.72	761033
A0A3L5TRS1	154	22.97	24.05	761033
A0A3L5TRS2	88	23.8	25.62	761033
A0A3L5TRS3	440	24.16	27.12	761033
A0A3L5TRS4	190	23.87	26.49	761033
A0A3L5TRS5	371	21.33	23.33	761033
A0A3L5TRS6	151	23.6	26.1	761033
A0A3L5TRS7	602	23.92	25.75	761033
A0A3L5TRS8	372	23.1	26.02	761033
A0A3L5TRS9	353	22.71	25.07	761033
A0A3L5TRT0	74	23.06	25.16	761033
A0A3L5TRT1	257	23.66	26.75	761033
A0A3L5TRT2	238	22.96	24.83	761033
A0A3L5TRT3	141	26.54	30.32	761033
A0A3L5TRT4	516	23.71	25.28	761033
A0A3L5TRT5	237	22.67	25.61	761033
A0A3L5TRT6	377	24.11	26.72	761033
A0A3L5TRT7	143	24.18	26.87	761033
A0A3L5TRT8	285	21.78	23.81	761033
A0A3L5TRT9	320	24.83	27.36	761033
A0A3L5TRU0	136	22.41	24.72	761033
A0A3L5TRU1	502	23.73	26.46	761033
A0A3L5TRU2	335	23.54	26.03	761033
A0A3L5TRU3	477	23.56	25.85	761033
A0A3L5TRU4	222	23.91	25.97	761033
A0A3L5TRU5	292	23.99	26.68	761033
A0A3L5TRU6	98	23.11	24.67	761033
A0A3L5TRU7	182	24.37	26.78	761033
A0A3L5TRU8	183	23.12	25.7	761033
A0A3L5TRU9	117	22.94	25.12	761033
A0A3L5TRV0	729	24.65	27.17	761033
A0A3L5TRV1	93	22.5	25.29	761033
A0A3L5TRV2	160	24.05	26.86	761033
