Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
B0VZ42	2046	21.5	23.39	8207082
B0VZ43	887	23.73	26.19	8207082
B0VZ44	69	23.71	25.46	8207082
B0VZ45	223	20.56	22.79	8207082
B0VZ46	558	25.7	28.48	8207082
B0VZ47	2348	23.73	26.14	8207082
B0VZ48	214	23.03	26.17	8207082
B0VZ49	425	24.74	27.67	8207082
B0VZ50	495	24.42	26.21	8207082
B0VZ51	635	21.76	23.12	8207082
B0VZ52	473	22.03	23.74	8207082
B0VZ53	433	24.69	27.73	8207082
B0VZ54	281	21.93	23.4	8207082
B0VZ55	235	23.96	27.04	8207082
B0VZ56	173	21.67	24.42	8207082
B0VZ57	67	21.57	24.42	8207082
B0VZ58	747	23.45	25.89	8207082
B0VZ59	327	26.2	29.02	8207082
B0VZ60	264	25.43	28.01	8207082
B0VZ62	1470	21	21.76	8207082
B0VZ63	1879	21.64	22.68	8207082
B0VZ64	585	21.2	21	8207082
B0VZ65	281	21.73	23.14	8207082
B0VZ66	372	25.5	28.02	8207082
B0VZ67	537	24.44	27.72	8207082
B0VZ68	754	20.56	22.33	8207082
B0VZ69	355	22.31	24.21	8207082
B0VZ70	158	24.51	26.01	8207082
B0VZ71	514	23.55	25.71	8207082
B0VZ72	358	21.06	23.25	8207082
B0VZ73	600	22.77	24.33	8207082
B0VZ74	140	24	25.31	8207082
B0VZ75	241	23.86	26.23	8207082
B0VZ76	607	23.29	25.47	8207082
B0VZ77	271	25.08	28.23	8207082
B0VZ79	319	23.16	24.92	8207082
B0VZ80	53	27.18	29.55	8207082
B0VZ81	278	25.11	27.71	8207082
B0VZ82	125	28.58	31.45	8207082
B0VZ83	264	28.3	32.31	8207082
B0VZ84	490	24.87	27.75	8207082
B0VZ85	272	27.32	30.89	8207082
B0VZ86	285	28.24	32.05	8207082
B0VZ87	201	22.89	25.43	8207082
B0VZ88	728	22.95	24.76	8207082
B0VZ89	569	22.44	24.17	8207082
B0VZ90	257	24.98	27.59	8207082
B0VZ91	518	24.88	27.47	8207082
B0VZ92	483	25.04	27.57	8207082
B0VZ93	505	25.23	28.14	8207082
B0VZ94	522	25.13	27.84	8207082
B0VZ95	264	23.92	26.14	8207082
B0VZ96	520	25.19	27.85	8207082
B0VZ97	485	25.32	27.98	8207082
B0VZ98	206	23.27	25.03	8207082
B0VZ99	79	25.74	27.42	8207082
B0VZA0	1142	25.05	27.65	8207082
B0VZA1	434	23.18	25.26	8207082
B0VZA2	167	23.91	26.75	8207082
B0VZA3	146	23.11	25.26	8207082
B0VZA4	95	25.54	28.86	8207082
B0VZA5	298	21.25	23.3	8207082
B0VZA6	718	22.11	24.04	8207082
B0VZA7	102	22.71	24.59	8207082
B0VZA8	380	25.07	27.79	8207082
B0VZA9	352	24.7	27.64	8207082
B0VZB0	297	24.74	27.85	8207082
B0VZB1	1027	22.96	24.85	8207082
B0VZB2	289	24.57	27.35	8207082
B0VZB3	397	23.56	26.06	8207082
B0VZB4	541	24.52	26.67	8207082
B0VZB5	592	21.98	24.27	8207082
B0VZB6	331	20.98	22.87	8207082
B0VZB7	1578	21.72	23.45	8207082
B0VZB8	1260	22.67	23.94	8207082
B0VZB9	1029	23.72	25.78	8207082
B0VZC0	533	23.86	26.27	8207082
B0VZC1	55	25.33	27.7	8207082
B0VZC2	904	23.02	25.22	8207082
B0VZC3	49	25.56	28.13	8207082
B0VZC4	64	23.75	25.75	8207082
B0VZC5	224	22.2	23.9	8207082
B0VZC6	396	23.61	26	8207082
B0VZC7	219	23.66	26.3	8207082
B0VZC8	902	23.77	26.13	8207082
B0VZC9	1693	23.1	25.13	8207082
B0VZD0	587	23.79	25.69	8207082
B0VZD1	510	23.94	26.25	8207082
B0VZD2	451	22.57	24.71	8207082
B0VZD3	390	23.15	25.99	8207082
B0VZD4	616	21.64	23.42	8207082
B0VZD5	338	24.82	27.79	8207082
B0VZD6	75	23.91	25.72	8207082
B0VZD7	330	23.28	23.88	8207082
B0VZD9	1140	22.69	24.18	8207082
B0VZE0	860	20.81	22.95	8207082
B0VZE1	163	23.29	24.05	8207082
B0VZE2	525	20.81	22.2	8207082
B0VZE3	457	23.38	25.41	8207082
B0VZE5	462	24.04	26.31	8207082
B0VZE6	412	25.66	28.62	8207082
B0VZE7	235	21.76	23.05	8207082
B0VZE8	405	25.67	28.38	8207082
B0VZE9	614	22.1	23.69	8207082
B0VZF0	75	26.29	29.35	8207082
B0VZF2	1276	24.48	26.44	8207082
B0VZF3	253	23.42	25.27	8207082
B0VZF4	405	23.88	26.01	8207082
B0VZF5	565	20.9	21.54	8207082
B0VZF9	1025	22.31	23.95	8207082
B0VZG1	96	22.79	24.58	8207082
B0VZG2	399	23.25	24.38	8207082
B0VZG3	417	22.58	24.24	8207082
B0VZG4	351	23.85	26.14	8207082
B0VZG5	273	22.49	24.87	8207082
B0VZG6	365	24.45	26.95	8207082
B0VZG7	570	22.98	25.13	8207082
B0VZG8	247	22.31	24.81	8207082
B0VZG9	94	20.91	22.09	8207082
B0VZH0	389	23	24.61	8207082
B0VZH1	332	23.65	25.27	8207082
B0VZH2	960	20.85	21.21	8207082
B0VZH3	179	24.93	27.63	8207082
B0VZH4	246	21.93	23.88	8207082
B0VZH5	736	22.11	23.88	8207082
B0VZH6	251	24.3	26.63	8207082
B0VZH7	615	22.42	24.05	8207082
B0VZH8	235	20.19	22.25	8207082
B0VZH9	134	21.49	23.37	8207082
B0VZI0	198	22.08	23.81	8207082
B0VZI1	1375	24.57	26.86	8207082
B0VZI2	509	25.02	27.31	8207082
B0VZI3	503	24.4	26.89	8207082
B0VZI4	549	24.96	27.43	8207082
B0VZI5	939	21.45	22.59	8207082
B0VZI6	443	23.1	25.16	8207082
B0VZI7	501	24.35	26.91	8207082
B0VZI8	503	24.54	27.05	8207082
B0VZI9	732	24.03	26.63	8207082
B0VZJ0	160	20.12	22.14	8207082
B0VZJ1	344	22.89	25.28	8207082
B0VZJ2	415	25.7	28.09	8207082
B0VZJ3	209	23.76	26.5	8207082
B0VZJ4	85	22.95	24.88	8207082
B0VZJ5	665	20.85	22.48	8207082
B0VZJ6	1439	22.3	24.5	8207082
B0VZJ7	658	23.49	25.61	8207082
B0VZJ8	424	24.47	26.27	8207082
B0VZJ9	377	24.73	26.52	8207082
B0VZK0	156	22.79	24.97	8207082
B0VZK1	635	24.44	27.19	8207082
B0VZK2	1177	23.34	25.45	8207082
B0VZK3	286	25.35	27.76	8207082
B0VZK4	404	23.48	26.44	8207082
B0VZK5	469	23.29	25.82	8207082
B0VZK6	677	23.82	26.23	8207082
B0VZK7	102	23.69	25.69	8207082
B0VZK8	528	21.72	22.89	8207082
B0VZK9	1213	22.08	23.49	8207082
B0VZL0	793	23.83	26.27	8207082
B0VZL1	393	24.43	26.62	8207082
B0VZL2	458	21.82	21.55	8207082
B0VZL3	79	26.43	29.75	8207082
B0VZL4	429	24.91	27.17	8207082
B0VZL5	671	23.78	25.79	8207082
B0VZL6	178	20.54	22.32	8207082
B0VZL7	97	20.96	22.87	8207082
B0VZL8	626	25.09	27.49	8207082
B0VZL9	295	25.45	27.76	8207082
B0VZM0	170	25.17	28.04	8207082
B0VZM1	206	25	27.53	8207082
B0VZM2	226	23.31	25.88	8207082
B0VZM3	126	23.32	25.19	8207082
B0VZM4	377	22.73	23.69	8207082
B0VZM5	85	24.47	26.62	8207082
B0VZM6	409	24.25	26.89	8207082
B0VZM7	646	24.44	26.57	8207082
B0VZM8	671	21.96	24.16	8207082
B0VZM9	331	23.21	25.6	8207082
B0VZN0	182	23.6	25.53	8207082
B0VZN1	189	22.34	25.15	8207082
B0VZN2	578	24.36	27.92	8207082
B0VZN3	1159	22.17	24.25	8207082
B0VZN4	95	23.04	25.47	8207082
B0VZN5	281	23.21	24.62	8207082
B0VZN6	354	24.94	27.59	8207082
B0VZN7	202	21.14	22.92	8207082
B0VZN8	319	23.05	25.38	8207082
B0VZP0	227	24.41	26.91	8207082
B0VZP1	717	22.95	25.11	8207082
B0VZP2	229	24.48	27.02	8207082
B0VZP3	261	23.59	25.37	8207082
B0VZP4	916	20.21	21.91	8207082
B0VZP5	1127	20.67	22.34	8207082
B0VZP7	622	22.58	25.09	8207082
B0VZP8	490	22.94	24.8	8207082
B0VZP9	504	24.06	26.4	8207082
B0VZQ0	495	23.78	25.71	8207082
B0VZQ3	1079	21.38	22.58	8207082
B0VZQ4	192	22.05	21.62	8207082
B0VZQ6	109	22.98	23.28	8207082
B0VZQ7	220	19.98	21.22	8207082
B0VZQ8	472	22.6	23.94	8207082
B0VZQ9	528	23.57	24.81	8207082
B0VZR0	630	22.64	26.03	8207082
B0VZR1	348	20.55	22.08	8207082
B0VZR2	2003	21.71	23.11	8207082
B0VZR3	282	23.69	26.4	8207082
B0VZR4	423	23.53	25.79	8207082
B0VZR5	253	22	22.95	8207082
B0VZR6	268	22.9	25.41	8207082
B0VZR7	473	24.23	26.37	8207082
B0VZR8	286	25.06	27.08	8207082
B0VZR9	241	23.16	25.44	8207082
B0VZS0	318	22.14	24.18	8207082
B0VZS1	272	22.68	24.74	8207082
B0VZS2	471	24.86	28.07	8207082
B0VZS3	88	22.68	25.05	8207082
B0VZS4	215	22.25	24.88	8207082
B0VZS5	296	22.58	24.92	8207082
B0VZS6	266	22.25	24.68	8207082
B0VZS7	1278	22.18	23.22	8207082
B0VZS8	119	24.09	26.05	8207082
B0VZS9	289	24.2	25.83	8207082
B0VZT0	151	24.17	26.07	8207082
B0VZT1	1251	23.09	25.52	8207082
B0VZT2	325	21.86	23.64	8207082
B0VZT3	155	23.89	25.59	8207082
B0VZT4	639	23.4	26.23	8207082
B0VZT5	470	23.4	25.79	8207082
B0VZT6	189	24.87	27.22	8207082
B0VZT7	508	24.46	27.29	8207082
B0VZT8	510	23.88	26.75	8207082
B0VZU0	540	21.67	23.26	8207082
B0VZU1	234	22.67	24.65	8207082
B0VZU2	148	23.79	25.87	8207082
B0VZU3	72	23.45	25.05	8207082
B0VZU4	312	24.36	25.92	8207082
B0VZU5	388	24.08	26.81	8207082
B0VZU6	1623	22.59	24.88	8207082
B0VZU7	83	22.87	23.85	8207082
B0VZU9	307	21.92	23.61	8207082
B0VZV0	279	22.87	24.45	8207082
B0VZV1	629	22.69	24.94	8207082
B0VZV2	351	22.62	24.38	8207082
B0VZV5	165	21.08	22.95	8207082
B0VZV6	519	24.31	26.92	8207082
B0VZV7	496	24.46	27.19	8207082
B0VZV8	1150	21.1	22.65	8207082
B0VZV9	322	21.52	22.88	8207082
B0VZW0	50	24.92	26.48	8207082
B0VZW1	123	22.38	24.39	8207082
B0VZW2	1906	22.27	24.29	8207082
B0VZW3	354	23.41	26.24	8207082
B0VZW4	200	23.53	25.88	8207082
B0VZW5	446	22.62	24.27	8207082
B0VZW6	447	22.83	24.84	8207082
B0VZW7	147	20.92	22.67	8207082
B0VZW8	157	24.52	26.74	8207082
B0VZW9	443	23.31	25.33	8207082
B0VZX0	245	25.73	27.83	8207082
B0VZX1	87	24.7	27.59	8207082
B0VZX2	1083	22.51	24.21	8207082
B0VZX3	433	24.48	28.38	8207082
B0VZX4	418	21.56	23.52	8207082
B0VZX5	2538	23.32	26.03	8207082
B0VZX6	382	22.6	24.13	8207082
B0VZX7	219	22.18	23.45	8207082
B0VZX8	121	22.96	25.9	8207082
B0VZX9	321	23.96	26.05	8207082
B0VZY0	251	24.83	26.52	8207082
B0VZY1	1237	24.56	27.32	8207082
B0VZY2	1403	23.94	26.72	8207082
B0VZY3	1372	23.9	26.67	8207082
B0VZY4	1355	23.84	26.49	8207082
B0VZY5	521	25.5	28.04	8207082
B0VZY6	122	24.07	26.27	8207082
B0VZY7	539	25.66	28.42	8207082
B0VZY8	661	25.28	27.63	8207082
B0VZY9	2337	24	26.54	8207082
B0VZZ0	244	22.59	24.73	8207082
B0VZZ1	775	21.19	21.99	8207082
B0VZZ2	202	23.11	24.37	8207082
B0VZZ3	302	21.78	24.05	8207082
B0VZZ4	292	24.1	26.52	8207082
B0VZZ5	492	23.72	26.07	8207082
B0VZZ6	231	24.46	26.44	8207082
B0VZZ7	249	22.59	24.86	8207082
B0VZZ8	630	21.27	22.23	8207082
B0VZZ9	287	23.79	26.21	8207082
B0W000	212	24.72	27.62	8207082
B0W001	658	22.35	24.56	8207082
B0W002	719	23.57	25.78	8207082
B0W003	409	24.76	27.59	8207082
B0W004	397	24.97	27.57	8207082
B0W005	223	22.53	25.12	8207082
B0W006	274	23.84	25.78	8207082
B0W007	261	22.63	24.3	8207082
B0W008	242	22.01	25.14	8207082
B0W009	181	22.8	26.01	8207082
B0W010	749	22.42	24.64	8207082
B0W011	415	23.02	25.36	8207082
B0W012	798	21.18	22.95	8207082
B0W013	436	24.6	26.58	8207082
B0W014	71	20.51	22.46	8207082
B0W015	1032	22.44	24.88	8207082
B0W016	200	23.64	26.18	8207082
B0W017	283	23.56	25.17	8207082
B0W018	443	21.82	23.29	8207082
B0W019	953	20.32	22.2	8207082
B0W020	110	24.79	27.53	8207082
B0W021	64	22.38	24.51	8207082
B0W022	340	22.87	24.74	8207082
B0W023	425	23.81	25.83	8207082
B0W024	483	22.78	24.56	8207082
B0W025	444	22.92	24.86	8207082
B0W026	432	24.07	26.06	8207082
B0W027	175	24.24	27.03	8207082
B0W028	175	23.65	26.52	8207082
B0W029	590	22.9	25.25	8207082
B0W030	72	23.98	25.7	8207082
B0W031	365	22.2	24.62	8207082
B0W032	1255	20.08	21.82	8207082
B0W034	205	21.02	23.03	8207082
B0W035	377	23.82	25.19	8207082
B0W036	556	21.79	23.68	8207082
B0W037	791	22.79	25.44	8207082
B0W038	126	24.66	26.82	8207082
B0W039	142	24	26.42	8207082
B0W040	162	22.26	23.14	8207082
B0W041	166	22.42	23.49	8207082
B0W042	376	25.25	29.23	8207082
B0W043	635	23.59	25.69	8207082
B0W044	715	24.95	27.69	8207082
B0W045	110	24.31	25.99	8207082
B0W046	1063	23.92	26.29	8207082
B0W047	253	27.26	30.65	8207082
B0W048	376	25.13	27.31	8207082
B0W049	285	25.24	27.7	8207082
B0W050	284	25.25	28	8207082
B0W051	409	26.73	30.08	8207082
B0W052	930	23.29	25.53	8207082
B0W053	378	20.52	22.34	8207082
B0W054	359	24.04	25.92	8207082
B0W055	422	24.39	26.66	8207082
B0W056	480	23.16	24.75	8207082
B0W057	1074	20.22	22.05	8207082
B0W058	809	20.72	22.26	8207082
B0W059	574	23.72	26.05	8207082
B0W060	609	23.3	25.73	8207082
B0W061	784	22.82	25.26	8207082
B0W062	853	23.72	26.16	8207082
B0W063	582	23.71	26.02	8207082
B0W064	201	19.04	20.78	8207082
B0W065	1650	22.92	25.41	8207082
B0W067	239	22.08	23.52	8207082
B0W068	161	24.21	25.86	8207082
B0W069	346	22.57	23.78	8207082
B0W070	220	25.88	27.78	8207082
B0W071	473	24.11	26.19	8207082
B0W072	177	24.41	27.37	8207082
B0W073	104	23.87	26.49	8207082
B0W074	189	23.47	25.85	8207082
B0W076	427	23.34	25.71	8207082
B0W079	161	23.8	25.39	8207082
B0W080	365	24.77	27.31	8207082
B0W081	289	24.04	26.37	8207082
B0W082	488	23.44	25.88	8207082
B0W083	514	23.04	25.62	8207082
B0W084	242	23.83	26.51	8207082
B0W085	160	24.3	26.46	8207082
B0W086	707	21.69	23.69	8207082
B0W087	384	21.94	23.78	8207082
B0W088	1740	23.25	25.57	8207082
B0W089	467	21.76	22.78	8207082
B0W090	553	19.76	21	8207082
B0W091	144	22.09	24.89	8207082
B0W092	137	22.05	24.85	8207082
B0W093	81	27.39	31.61	8207082
B0W094	270	25.34	28.42	8207082
B0W095	105	23.2	25.13	8207082
B0W096	254	20.91	23.57	8207082
B0W097	847	20.36	22.56	8207082
B0W098	1663	23.09	24.82	8207082
B0W099	253	24.24	26.32	8207082
B0W0A0	62	25.94	28.64	8207082
B0W0A1	1337	22.98	25.62	8207082
B0W0A2	472	23.79	26.12	8207082
B0W0A3	334	24.89	27.13	8207082
B0W0A4	352	22.57	23.97	8207082
B0W0A5	555	23.72	26.08	8207082
B0W0A6	78	23.77	27.32	8207082
B0W0A7	607	21.78	23.66	8207082
B0W0A8	270	24.28	26.67	8207082
B0W0A9	164	22.17	23.62	8207082
B0W0B0	2320	19.39	20.95	8207082
B0W0B1	78	24.99	26.59	8207082
B0W0B2	647	22.94	24.89	8207082
B0W0B3	203	22.64	24.34	8207082
B0W0B4	1009	21.83	23.8	8207082
B0W0B5	110	24.87	26.32	8207082
B0W0B6	452	22.11	23.99	8207082
B0W0B7	416	21.45	23.5	8207082
B0W0B8	952	24.61	26.66	8207082
B0W0B9	547	22.32	24.25	8207082
B0W0C0	162	25.88	27.3	8207082
B0W0C1	1069	20.66	22.25	8207082
B0W0C2	679	24.19	26.59	8207082
B0W0C3	270	21	23.29	8207082
B0W0C4	287	22.78	25.25	8207082
B0W0C5	251	22.26	24.72	8207082
B0W0C6	234	22.46	25.62	8207082
B0W0C7	308	21.41	23.78	8207082
B0W0C8	218	21.53	24.09	8207082
B0W0C9	704	23.15	25.84	8207082
B0W0D0	239	23.1	25.5	8207082
B0W0D1	243	23.72	26.51	8207082
B0W0D2	230	23.27	26.29	8207082
B0W0D3	192	21.36	23.27	8207082
B0W0D4	59	23.63	25.42	8207082
B0W0D5	135	21.24	24.4	8207082
B0W0D6	295	22.36	24.98	8207082
B0W0D7	328	22.8	24.63	8207082
B0W0D8	1083	23.2	25.57	8207082
B0W0D9	105	23.58	24.62	8207082
B0W0E0	778	22.23	24.28	8207082
B0W0E1	1322	22.84	24.71	8207082
B0W0E2	162	22.84	24.98	8207082
B0W0E3	225	19.51	20.31	8207082
B0W0E4	92	22.2	22.75	8207082
B0W0E5	386	23.28	25.95	8207082
B0W0E6	127	22.4	24.72	8207082
B0W0E7	268	22.73	25.34	8207082
B0W0E8	160	20.52	20.97	8207082
B0W0E9	1371	23.2	25.49	8207082
B0W0F0	630	24.15	26.37	8207082
B0W0F1	485	21.75	23.45	8207082
B0W0F2	438	21.75	23.46	8207082
B0W0F3	316	23.99	26.4	8207082
B0W0F4	242	20.56	22.83	8207082
B0W0F5	295	22.59	24.36	8207082
B0W0F6	596	23.3	25.92	8207082
B0W0F7	497	25.13	28.17	8207082
B0W0F9	115	25.2	27.88	8207082
B0W0G0	249	24.07	26.48	8207082
B0W0G1	245	24.04	26.47	8207082
B0W0G2	339	23.84	25.99	8207082
B0W0G5	395	21.42	22.51	8207082
B0W0G6	183	23.09	24.98	8207082
B0W0G7	58	19.73	21.71	8207082
B0W0G8	180	22.28	23.4	8207082
B0W0G9	149	23.1	24.15	8207082
B0W0H0	87	21.96	23.4	8207082
B0W0H1	98	21.4	23.12	8207082
B0W0H2	131	23.51	25.73	8207082
B0W0H3	273	22.6	23.7	8207082
B0W0H4	824	23.5	25.37	8207082
B0W0H5	440	23.67	25.54	8207082
B0W0H6	350	21.97	24.07	8207082
B0W0H7	390	25.27	28.32	8207082
B0W0H8	390	25.31	28.53	8207082
B0W0H9	314	27.06	29.95	8207082
B0W0I0	391	25.36	28.5	8207082
B0W0I1	393	25.61	28.83	8207082
B0W0I2	287	25.15	28.53	8207082
B0W0I6	951	24.55	26.41	8207082
B0W0I8	244	23	23.93	8207082
B0W0I9	454	24.56	27.88	8207082
B0W0J0	1412	23.86	25.46	8207082
B0W0J1	683	21.52	23.3	8207082
B0W0J2	281	25.37	27.12	8207082
B0W0J3	635	24.07	26.4	8207082
B0W0J4	70	26.82	28.36	8207082
B0W0J5	98	21.36	23.16	8207082
B0W0J6	321	24.11	26.18	8207082
B0W0J8	279	22.54	24.33	8207082
B0W0J9	805	23.44	25.47	8207082
B0W0K0	198	23.8	25.12	8207082
B0W0K1	504	25.66	28.44	8207082
B0W0K2	305	24.16	26.64	8207082
B0W0K3	413	22.38	24.37	8207082
B0W0K4	483	23.43	26.75	8207082
B0W0K5	483	23.09	26.6	8207082
B0W0K6	355	26.88	30.27	8207082
B0W0K7	686	22.94	24.99	8207082
B0W0K8	662	22.79	24.78	8207082
B0W0K9	1037	23.79	25.41	8207082
B0W0L0	234	22.89	24.58	8207082
B0W0L1	235	23.34	25.22	8207082
B0W0L2	241	23.6	25.6	8207082
B0W0L3	226	23.98	25.52	8207082
B0W0L4	395	24.12	26.57	8207082
B0W0L5	312	25.05	27.77	8207082
B0W0L6	575	23.21	25.14	8207082
B0W0L7	260	25	26.55	8207082
B0W0L8	58	23.5	24.9	8207082
B0W0L9	395	20.64	21.8	8207082
B0W0M0	445	22.17	24.57	8207082
B0W0M1	400	25.4	29.1	8207082
B0W0M2	1365	22.55	24.72	8207082
B0W0M3	229	25.57	28.12	8207082
B0W0M4	293	24.33	26.49	8207082
B0W0M5	199	22.88	25.41	8207082
B0W0M6	3028	22.8	24.36	8207082
B0W0M7	154	22.78	24.66	8207082
B0W0M8	1566	21.98	23.25	8207082
B0W0M9	1443	23.24	25.14	8207082
B0W0N0	113	23.12	25.76	8207082
B0W0N1	86	22.16	24.76	8207082
B0W0N2	314	22.96	24.77	8207082
B0W0N3	196	23.61	25.16	8207082
B0W0N4	201	20.75	22.3	8207082
B0W0N6	100	21.82	24.45	8207082
B0W0N7	243	23.09	24.48	8207082
B0W0N8	269	23.56	25.72	8207082
B0W0N9	264	24.04	26.63	8207082
B0W0P1	874	20.55	21.36	8207082
B0W0P4	53	22.58	23.82	8207082
B0W0P5	2152	23.92	26.44	8207082
B0W0P6	256	22.8	25.23	8207082
B0W0P7	1255	24.75	27.82	8207082
B0W0P8	1148	22.47	24.54	8207082
B0W0P9	519	23.16	25.51	8207082
B0W0Q0	354	21.55	22.77	8207082
B0W0Q1	259	23.92	25.49	8207082
B0W0Q2	100	24.55	27.12	8207082
B0W0Q3	361	20.4	21.57	8207082
B0W0Q4	264	24.09	27.3	8207082
B0W0Q7	121	24.1	28.05	8207082
B0W0Q8	519	23.42	25.86	8207082
B0W0Q9	56	26.87	30.85	8207082
B0W0R0	174	24.28	26.14	8207082
B0W0R1	664	23.86	26.52	8207082
B0W0R2	207	24.57	27.35	8207082
B0W0R3	585	21.38	23.36	8207082
B0W0R4	90	21.76	24.88	8207082
B0W0R5	772	23.76	25.98	8207082
B0W0R6	153	24.13	26	8207082
B0W0R7	270	23.22	24.64	8207082
B0W0R8	1087	23.24	25.65	8207082
B0W0R9	516	23.08	23.11	8207082
B0W0S0	938	21.66	23.97	8207082
B0W0S1	342	24.03	27.37	8207082
B0W0S2	536	22.32	24.26	8207082
B0W0S3	904	23.27	25.07	8207082
B0W0S4	190	22.3	24.52	8207082
B0W0S5	566	24.81	27.3	8207082
B0W0S6	472	24.57	26.95	8207082
B0W0S7	52	26.33	29.68	8207082
B0W0S8	223	23.43	25.97	8207082
B0W0S9	264	23.47	25.65	8207082
B0W0T0	358	23.04	25.49	8207082
B0W0T1	129	21.75	23.87	8207082
B0W0T2	598	23.56	26.43	8207082
B0W0T3	296	26.1	29.18	8207082
B0W0T5	270	24.78	27.44	8207082
B0W0T6	308	24.79	27.21	8207082
B0W0T7	260	23.39	25.25	8207082
B0W0T8	237	24.24	26.58	8207082
B0W0T9	241	24.36	25.85	8207082
B0W0U0	238	24.37	26.37	8207082
B0W0U1	238	23.46	25.64	8207082
B0W0U2	237	24.75	27.36	8207082
B0W0U3	258	24.94	27.16	8207082
B0W0U4	243	24.55	26.63	8207082
B0W0U5	355	23.48	25.78	8207082
B0W0U9	831	21.94	23.88	8207082
B0W0V0	303	22.43	23.33	8207082
B0W0V1	319	23.5	26.6	8207082
B0W0V2	336	24.47	27.82	8207082
B0W0V3	334	24.04	26.27	8207082
B0W0V4	333	24.25	26.55	8207082
B0W0V5	348	25.77	28.04	8207082
B0W0V6	339	24.93	27.32	8207082
B0W0V7	1099	24.39	27.27	8207082
B0W0V8	370	22.88	24.87	8207082
B0W0V9	498	23.25	25.62	8207082
B0W0W2	50	23.73	26.17	8207082
B0W0W3	641	22.79	24.43	8207082
B0W0W4	200	21.24	22.23	8207082
B0W0W5	1576	20.81	22.62	8207082
B0W0W6	105	25.18	28.15	8207082
B0W0W7	535	21.87	24.25	8207082
B0W0W8	778	23.26	25.56	8207082
B0W0W9	485	23.96	25.86	8207082
B0W0X0	136	22.51	25	8207082
B0W0X2	583	23.5	25.67	8207082
B0W0X3	367	21.9	23.44	8207082
B0W0X4	604	20.97	21.7	8207082
B0W0X5	402	21.59	23.52	8207082
B0W0X6	969	21.68	22.76	8207082
B0W0X7	352	23.49	25.25	8207082
B0W0X8	221	23.7	24.88	8207082
B0W0X9	604	22.89	24.48	8207082
B0W0Y0	376	23	23.93	8207082
B0W0Y1	594	24.03	27.38	8207082
B0W0Y2	128	22.63	23.62	8207082
B0W0Y6	120	22.92	24.02	8207082
B0W0Y7	269	23.52	25.34	8207082
B0W0Y8	65	23.65	24.86	8207082
B0W0Y9	178	22.84	24.05	8207082
B0W0Z0	610	24.59	27.7	8207082
B0W0Z2	622	23.74	26.97	8207082
B0W0Z3	1274	21.08	22.3	8207082
B0W0Z4	294	23.63	25.94	8207082
B0W0Z5	305	24.09	26.15	8207082
B0W0Z6	305	24.05	26.12	8207082
B0W0Z7	619	21.85	23.91	8207082
B0W0Z8	135	22.89	25.31	8207082
B0W0Z9	192	22.99	24.3	8207082
B0W100	148	23.79	26.1	8207082
B0W101	267	21.74	23.58	8207082
B0W102	342	23.17	24.71	8207082
